order_id,order_date,year,quarter,quarter_num,week_of_quarter,product,license_type,region,country,company,amount,admins,designers,servers,sams,active_client_flag
ORD-20161-01434,2016-03-23,2016,Q1,1,12,Product 2,Maintenance Renewal,EMEA,UK,Company 91,4681.47,0,0,1,1,0
ORD-20161-01352,2016-03-24,2016,Q1,1,12,Product 1,Invoice,EMEA,SE,Company 117,8182.92,2,4,0,2,0
ORD-20161-01430,2016-03-24,2016,Q1,1,12,Product 2,Invoice,EMEA,FR,Company 108,7026.8,2,2,2,1,0
ORD-20161-01384,2016-03-25,2016,Q1,1,13,Product 2,Maintenance Renewal,EMEA,DE,Company 123,2110.56,1,1,1,0,0
ORD-20161-01431,2016-03-26,2016,Q1,1,13,Product 2,Invoice,EMEA,FR,Company 114,5736.3,3,5,2,1,0
ORD-20161-01426,2016-03-26,2016,Q1,1,13,Product 2,Invoice,EMEA,NO,Company 103,4725.54,3,1,0,2,0
ORD-20161-01420,2016-03-26,2016,Q1,1,13,Product 1,Invoice,EMEA,UK,Company 105,13796.72,10,6,0,3,1
ORD-20161-01372,2016-03-26,2016,Q1,1,13,Product 1,Invoice,North America,US,Company 124,7200.37,4,1,0,2,0
ORD-20161-01361,2016-03-27,2016,Q1,1,13,Product 1,Maintenance Renewal,EMEA,DE,Company 3,4059.53,2,1,0,0,0
ORD-20161-01376,2016-03-27,2016,Q1,1,13,Product 1,Maintenance Renewal,EMEA,UK,Company 88,9498.85,3,1,0,1,0
ORD-20161-01388,2016-03-27,2016,Q1,1,13,Product 2,Maintenance Renewal,EMEA,NO,Company 18,4664.49,2,0,0,1,0
ORD-20161-01405,2016-03-28,2016,Q1,1,13,Product 2,Maintenance Renewal,EMEA,UK,Company 101,4667.47,2,1,2,1,0
ORD-20161-01406,2016-03-28,2016,Q1,1,13,Product 1,Maintenance Renewal,EMEA,UK,Company 131,7655.87,2,2,0,1,0
ORD-20161-01437,2016-03-28,2016,Q1,1,13,Product 2,Maintenance Renewal,North America,US,Company 146,4486.14,1,1,1,2,0
ORD-20161-01386,2016-03-28,2016,Q1,1,13,Product 1,Maintenance Renewal,EMEA,DE,Company 31,3307.69,2,2,0,2,0
ORD-20161-01453,2016-03-29,2016,Q1,1,13,Product 2,Invoice,EMEA,NO,Company 83,11581.88,6,6,2,4,0
ORD-20161-01399,2016-03-29,2016,Q1,1,13,Product 1,Invoice,EMEA,GR,Company 140,5086.3,7,1,1,1,1
ORD-20161-01369,2016-03-30,2016,Q1,1,13,Product 2,Maintenance Renewal,EMEA,DE,Company 25,2298.32,0,0,0,0,0
ORD-20161-01443,2016-03-30,2016,Q1,1,13,Product 2,Invoice,EMEA,DE,Company 89,13020.1,5,7,1,4,0
ORD-20161-01356,2016-03-30,2016,Q1,1,13,Product 1,Invoice,EMEA,UK,Company 26,18788.38,15,5,3,2,1
ORD-20161-01435,2016-03-30,2016,Q1,1,13,Product 2,Invoice,EMEA,UK,Company 132,9989.93,2,4,1,2,0
ORD-20161-01414,2016-03-30,2016,Q1,1,13,Product 1,Maintenance Renewal,EMEA,FR,Company 113,3758.43,1,0,0,0,0
ORD-20162-01458,2016-04-01,2016,Q2,2,1,Product 1,Invoice,EMEA,SE,Company 38,22720.14,7,11,2,3,0
ORD-20162-01539,2016-04-05,2016,Q2,2,1,Product 1,Invoice,North America,US,Company 55,16950.1,9,1,1,1,0
ORD-20162-01580,2016-04-10,2016,Q2,2,2,Product 1,Maintenance Renewal,EMEA,SE,Company 44,3201.5,0,1,0,0,0
ORD-20162-01523,2016-04-10,2016,Q2,2,2,Product 2,Invoice,North America,US,Company 18,9385.24,1,4,1,4,0
ORD-20162-01479,2016-04-10,2016,Q2,2,2,Product 1,Invoice,North America,US,Company 68,15543.29,10,4,2,0,1
ORD-20162-01528,2016-04-10,2016,Q2,2,2,Product 1,Invoice,EMEA,NO,Company 110,14639.61,5,6,0,1,0
ORD-20162-01474,2016-04-11,2016,Q2,2,2,Product 1,Invoice,EMEA,SE,Company 84,9508.79,6,3,1,5,0
ORD-20162-01516,2016-04-14,2016,Q2,2,2,Product 1,Maintenance Renewal,EMEA,UK,Company 65,10807.54,2,2,0,0,0
ORD-20162-01524,2016-04-15,2016,Q2,2,3,Product 1,Invoice,EMEA,UK,Company 129,13787.49,10,6,2,2,0
ORD-20162-01559,2016-04-16,2016,Q2,2,3,Product 1,Invoice,EMEA,UK,Company 56,21205.51,11,8,0,2,1
ORD-20162-01498,2016-04-17,2016,Q2,2,3,Product 1,Invoice,EMEA,UK,Company 131,13664.51,13,6,1,1,1
ORD-20162-01541,2016-04-17,2016,Q2,2,3,Product 1,Invoice,EMEA,SE,Company 150,7292.75,2,2,0,2,0
ORD-20162-01584,2016-04-18,2016,Q2,2,3,Product 2,Invoice,EMEA,UK,Company 110,9385.72,3,5,2,1,0
ORD-20162-01576,2016-04-18,2016,Q2,2,3,Product 1,Invoice,EMEA,NO,Company 38,21799.4,11,10,1,6,0
ORD-20162-01475,2016-04-18,2016,Q2,2,3,Product 1,Invoice,EMEA,GR,Company 66,9338.84,3,2,0,1,0
ORD-20162-01586,2016-04-19,2016,Q2,2,3,Product 1,Maintenance Renewal,EMEA,UK,Company 113,10055.56,3,3,0,1,0
ORD-20162-01546,2016-04-19,2016,Q2,2,3,Product 2,Invoice,North America,US,Company 83,21264.28,7,13,2,3,1
ORD-20162-01486,2016-04-20,2016,Q2,2,3,Product 1,Invoice,EMEA,SE,Company 52,8787.82,7,2,1,0,1
ORD-20162-01538,2016-04-22,2016,Q2,2,4,Product 1,Maintenance Renewal,EMEA,NO,Company 62,7185.84,2,2,0,0,0
ORD-20162-01487,2016-04-22,2016,Q2,2,4,Product 1,Invoice,EMEA,GR,Company 2,9138.06,2,2,0,2,1
ORD-20162-01582,2016-04-24,2016,Q2,2,4,Product 1,Maintenance Renewal,EMEA,UK,Company 113,11351.84,3,4,1,3,0
ORD-20162-01574,2016-04-24,2016,Q2,2,4,Product 1,Invoice,EMEA,SE,Company 130,14668.12,4,7,3,2,0
ORD-20162-01494,2016-04-25,2016,Q2,2,4,Product 1,Invoice,North America,US,Company 85,20181.24,9,6,1,5,0
ORD-20162-01590,2016-04-25,2016,Q2,2,4,Product 2,Invoice,EMEA,NO,Company 12,9356.86,4,3,0,3,0
ORD-20162-01561,2016-04-26,2016,Q2,2,4,Product 1,Invoice,North America,US,Company 80,22991.88,16,2,3,3,0
ORD-20162-01478,2016-04-27,2016,Q2,2,4,Product 1,Maintenance Renewal,EMEA,SE,Company 63,6395.79,1,0,0,0,0
ORD-20162-01537,2016-04-28,2016,Q2,2,4,Product 2,Maintenance Renewal,EMEA,SE,Company 38,3685.73,1,0,0,0,0
ORD-20162-01548,2016-04-28,2016,Q2,2,4,Product 1,Invoice,North America,US,Company 51,22352.32,5,5,1,4,0
ORD-20162-01522,2016-04-29,2016,Q2,2,5,Product 1,Maintenance Renewal,EMEA,DE,Company 145,6778.06,1,1,0,1,0
ORD-20162-01588,2016-04-29,2016,Q2,2,5,Product 1,Invoice,EMEA,UK,Company 2,21272.76,12,10,0,6,0
ORD-20162-01503,2016-04-30,2016,Q2,2,5,Product 2,Invoice,North America,US,Company 26,13365.25,6,1,0,6,0
ORD-20162-01477,2016-04-30,2016,Q2,2,5,Product 1,Invoice,North America,US,Company 65,14101.15,10,6,0,2,0
ORD-20162-01481,2016-05-02,2016,Q2,2,5,Product 2,Invoice,EMEA,UK,Company 108,11631.74,5,3,0,4,0
ORD-20162-01563,2016-05-03,2016,Q2,2,5,Product 1,Maintenance Renewal,EMEA,GR,Company 113,3930.09,2,1,0,1,0
ORD-20162-01552,2016-05-03,2016,Q2,2,5,Product 1,Invoice,North America,US,Company 24,13552.3,8,2,3,4,0
ORD-20162-01480,2016-05-03,2016,Q2,2,5,Product 1,Invoice,EMEA,NO,Company 4,13182.33,5,5,1,4,0
ORD-20162-01553,2016-05-04,2016,Q2,2,5,Product 1,Invoice,EMEA,UK,Company 86,16386.27,7,4,5,3,0
ORD-20162-01536,2016-05-04,2016,Q2,2,5,Product 1,Invoice,EMEA,SE,Company 71,18720.48,10,6,0,2,0
ORD-20162-01515,2016-05-05,2016,Q2,2,5,Product 2,Maintenance Renewal,North America,US,Company 136,6871.68,1,0,0,1,0
ORD-20162-01465,2016-05-05,2016,Q2,2,5,Product 1,Invoice,EMEA,LU,Company 9,16361.59,9,3,1,2,1
ORD-20162-01531,2016-05-07,2016,Q2,2,6,Product 2,Maintenance Renewal,EMEA,UK,Company 102,5464.66,0,1,0,1,0
ORD-20162-01466,2016-05-07,2016,Q2,2,6,Product 1,Invoice,EMEA,DE,Company 44,23921.18,10,8,0,3,0
ORD-20162-01496,2016-05-08,2016,Q2,2,6,Product 2,Maintenance Renewal,EMEA,FR,Company 3,2069.18,0,0,0,0,0
ORD-20162-01521,2016-05-08,2016,Q2,2,6,Product 1,Invoice,North America,US,Company 12,15301.72,6,6,1,6,0
ORD-20162-01545,2016-05-09,2016,Q2,2,6,Product 2,Invoice,EMEA,GR,Company 136,6230.3,3,4,0,1,0
ORD-20162-01491,2016-05-09,2016,Q2,2,6,Product 1,Invoice,EMEA,UK,Company 46,16450.82,2,9,1,2,0
ORD-20162-01462,2016-05-11,2016,Q2,2,6,Product 1,Maintenance Renewal,EMEA,SP,Company 65,2268.89,0,0,0,0,0
ORD-20162-01482,2016-05-12,2016,Q2,2,6,Product 2,Invoice,EMEA,UK,Company 147,9020.14,6,8,0,0,1
ORD-20162-01578,2016-05-14,2016,Q2,2,7,Product 1,Invoice,EMEA,UK,Company 84,9687.89,7,3,1,4,0
ORD-20162-01567,2016-05-15,2016,Q2,2,7,Product 1,Invoice,EMEA,NO,Company 17,29715.81,9,8,3,4,0
ORD-20162-01501,2016-05-15,2016,Q2,2,7,Product 1,Invoice,EMEA,UK,Company 78,7539.64,5,4,1,2,1
ORD-20162-01509,2016-05-16,2016,Q2,2,7,Product 1,Invoice,North America,US,Company 144,15368.94,10,6,0,3,0
ORD-20162-01547,2016-05-16,2016,Q2,2,7,Product 2,Invoice,EMEA,FR,Company 54,5685.71,3,6,0,3,1
ORD-20162-01534,2016-05-17,2016,Q2,2,7,Product 2,Invoice,EMEA,UK,Company 119,3090.71,2,1,0,2,0
ORD-20162-01471,2016-05-17,2016,Q2,2,7,Product 1,Invoice,North America,US,Company 61,22670.91,10,6,2,4,1
ORD-20162-01549,2016-05-18,2016,Q2,2,7,Product 1,Invoice,North America,US,Company 80,16607.49,10,7,1,3,1
ORD-20162-01472,2016-05-18,2016,Q2,2,7,Product 1,Maintenance Renewal,EMEA,SE,Company 47,5281.77,1,2,0,2,0
ORD-20162-01581,2016-05-20,2016,Q2,2,8,Product 1,Invoice,EMEA,UK,Company 94,16396.88,15,5,1,1,0
ORD-20162-01493,2016-05-22,2016,Q2,2,8,Product 1,Invoice,EMEA,DE,Company 139,15085.54,9,4,1,2,1
ORD-20162-01469,2016-05-23,2016,Q2,2,8,Product 1,Maintenance Renewal,EMEA,DE,Company 36,2256.36,2,0,0,0,0
ORD-20162-01572,2016-05-23,2016,Q2,2,8,Product 2,Invoice,EMEA,SP,Company 133,4857.65,1,1,1,2,0
ORD-20162-01497,2016-05-24,2016,Q2,2,8,Product 2,Invoice,EMEA,UK,Company 75,8412.01,2,4,0,0,1
ORD-20162-01514,2016-05-24,2016,Q2,2,8,Product 1,Invoice,North America,US,Company 135,14116.56,8,3,2,2,1
ORD-20162-01585,2016-05-25,2016,Q2,2,8,Product 2,Maintenance Renewal,North America,US,Company 139,9122.41,2,4,0,2,0
ORD-20162-01508,2016-05-25,2016,Q2,2,8,Product 1,Maintenance Renewal,EMEA,UK,Company 17,10280.86,3,2,1,3,0
ORD-20162-01571,2016-05-26,2016,Q2,2,8,Product 1,Invoice,North America,US,Company 113,13007.57,3,4,1,1,0
ORD-20162-01454,2016-05-27,2016,Q2,2,9,Product 1,Invoice,North America,US,Company 144,22832.68,9,12,2,5,1
ORD-20162-01530,2016-05-27,2016,Q2,2,9,Product 1,Maintenance Renewal,EMEA,IT,Company 101,6220.17,2,3,1,2,0
ORD-20162-01455,2016-05-28,2016,Q2,2,9,Product 1,Invoice,North America,US,Company 82,21489.07,12,10,2,5,0
ORD-20162-01520,2016-05-29,2016,Q2,2,9,Product 1,Maintenance Renewal,EMEA,UK,Company 145,12066.37,2,4,0,0,0
ORD-20162-01461,2016-05-29,2016,Q2,2,9,Product 1,Invoice,EMEA,UK,Company 128,22075.35,13,7,2,2,0
ORD-20162-01550,2016-05-30,2016,Q2,2,9,Product 1,Invoice,EMEA,FR,Company 71,12994.45,0,3,2,3,0
ORD-20162-01512,2016-05-30,2016,Q2,2,9,Product 2,Invoice,North America,US,Company 102,7451.13,4,3,0,0,1
ORD-20162-01557,2016-05-30,2016,Q2,2,9,Product 1,Maintenance Renewal,EMEA,NO,Company 9,8973.62,3,2,0,1,0
ORD-20162-01492,2016-05-31,2016,Q2,2,9,Product 1,Invoice,EMEA,UK,Company 110,16817.88,4,8,1,2,1
ORD-20162-01569,2016-05-31,2016,Q2,2,9,Product 1,Invoice,EMEA,NO,Company 80,16231.17,9,3,1,4,0
ORD-20162-01589,2016-06-02,2016,Q2,2,9,Product 1,Invoice,North America,US,Company 99,18011.98,9,1,0,3,0
ORD-20162-01558,2016-06-03,2016,Q2,2,10,Product 1,Invoice,North America,US,Company 46,13408.16,8,8,1,1,0
ORD-20162-01568,2016-06-03,2016,Q2,2,10,Product 1,Invoice,North America,US,Company 36,16673.84,5,6,2,3,0
ORD-20162-01473,2016-06-03,2016,Q2,2,10,Product 1,Invoice,EMEA,UK,Company 63,20080.87,10,5,2,3,0
ORD-20162-01573,2016-06-04,2016,Q2,2,10,Product 1,Maintenance Renewal,EMEA,NO,Company 130,2456.98,2,0,0,0,0
ORD-20162-01517,2016-06-04,2016,Q2,2,10,Product 1,Invoice,North America,US,Company 99,13713.96,15,8,1,4,0
ORD-20162-01499,2016-06-04,2016,Q2,2,10,Product 1,Maintenance Renewal,EMEA,DE,Company 84,6750.35,2,1,1,1,0
ORD-20162-01525,2016-06-04,2016,Q2,2,10,Product 1,Invoice,EMEA,DE,Company 59,17423.26,3,8,1,2,0
ORD-20162-01519,2016-06-05,2016,Q2,2,10,Product 2,Invoice,EMEA,UK,Company 97,12511.32,3,4,0,0,1
ORD-20162-01484,2016-06-05,2016,Q2,2,10,Product 1,Invoice,EMEA,IT,Company 125,11377.73,5,4,0,4,1
ORD-20162-01562,2016-06-06,2016,Q2,2,10,Product 2,Invoice,EMEA,UK,Company 55,13881.63,5,9,2,3,0
ORD-20162-01575,2016-06-06,2016,Q2,2,10,Product 2,Invoice,EMEA,DE,Company 53,5214.52,1,1,0,1,0
ORD-20162-01489,2016-06-07,2016,Q2,2,10,Product 1,Maintenance Renewal,North America,US,Company 120,7740.56,0,0,0,4,0
ORD-20162-01556,2016-06-07,2016,Q2,2,10,Product 1,Maintenance Renewal,EMEA,SE,Company 114,8534.88,2,1,1,1,1
ORD-20162-01535,2016-06-08,2016,Q2,2,10,Product 2,Maintenance Renewal,EMEA,NO,Company 65,6283.47,1,1,0,1,0
ORD-20162-01518,2016-06-08,2016,Q2,2,10,Product 1,Maintenance Renewal,North America,US,Company 96,9742.46,3,2,1,0,0
ORD-20162-01542,2016-06-09,2016,Q2,2,10,Product 2,Maintenance Renewal,North America,US,Company 20,3424.15,0,1,0,0,0
ORD-20162-01551,2016-06-09,2016,Q2,2,10,Product 2,Invoice,EMEA,IT,Company 122,8399.78,1,4,1,0,0
ORD-20162-01570,2016-06-10,2016,Q2,2,11,Product 2,Invoice,North America,US,Company 11,12298.04,3,3,0,1,1
ORD-20162-01485,2016-06-10,2016,Q2,2,11,Product 2,Maintenance Renewal,EMEA,DE,Company 71,7488.64,2,3,1,0,0
ORD-20162-01526,2016-06-10,2016,Q2,2,11,Product 1,Maintenance Renewal,EMEA,NO,Company 77,6666.22,2,0,0,1,0
ORD-20162-01564,2016-06-11,2016,Q2,2,11,Product 2,Invoice,EMEA,UK,Company 105,6299.59,2,5,0,2,0
ORD-20162-01505,2016-06-11,2016,Q2,2,11,Product 1,Invoice,EMEA,UK,Company 16,21130.65,9,7,5,1,1
ORD-20162-01464,2016-06-11,2016,Q2,2,11,Product 2,Invoice,EMEA,NO,Company 55,5954.55,4,3,1,2,1
ORD-20162-01513,2016-06-11,2016,Q2,2,11,Product 1,Invoice,EMEA,UK,Company 50,24108.44,12,13,4,4,1
ORD-20162-01532,2016-06-12,2016,Q2,2,11,Product 2,Invoice,EMEA,NO,Company 15,15354.27,5,8,1,2,1
ORD-20162-01459,2016-06-13,2016,Q2,2,11,Product 1,Invoice,North America,US,Company 29,17021.63,3,4,2,2,1
ORD-20162-01467,2016-06-13,2016,Q2,2,11,Product 1,Invoice,EMEA,NO,Company 119,17109.57,13,7,3,3,1
ORD-20162-01577,2016-06-14,2016,Q2,2,11,Product 1,Maintenance Renewal,EMEA,UK,Company 27,5258.04,3,0,0,0,0
ORD-20162-01507,2016-06-14,2016,Q2,2,11,Product 1,Invoice,North America,US,Company 109,26852.03,16,5,1,2,1
ORD-20162-01460,2016-06-14,2016,Q2,2,11,Product 2,Invoice,EMEA,DE,Company 67,7886.24,1,4,0,2,0
ORD-20162-01476,2016-06-14,2016,Q2,2,11,Product 2,Invoice,EMEA,NO,Company 5,9416.41,4,5,0,4,1
ORD-20162-01565,2016-06-14,2016,Q2,2,11,Product 1,Invoice,North America,US,Company 115,20827.09,12,6,1,3,0
ORD-20162-01566,2016-06-14,2016,Q2,2,11,Product 2,Invoice,EMEA,NO,Company 21,12489.54,6,4,1,1,0
ORD-20162-01540,2016-06-16,2016,Q2,2,11,Product 2,Maintenance Renewal,EMEA,UK,Company 150,3513.87,1,3,0,0,0
ORD-20162-01529,2016-06-17,2016,Q2,2,12,Product 1,Invoice,EMEA,NO,Company 129,14419.28,4,8,1,1,0
ORD-20162-01543,2016-06-18,2016,Q2,2,12,Product 1,Invoice,EMEA,UK,Company 118,18285.36,5,7,2,2,1
ORD-20162-01511,2016-06-18,2016,Q2,2,12,Product 1,Invoice,North America,US,Company 71,14254.32,11,8,0,3,0
ORD-20162-01583,2016-06-18,2016,Q2,2,12,Product 2,Maintenance Renewal,North America,US,Company 10,4193.75,1,0,0,0,1
ORD-20162-01504,2016-06-18,2016,Q2,2,12,Product 1,Maintenance Renewal,EMEA,LU,Company 47,3593.73,0,0,1,0,0
ORD-20162-01544,2016-06-19,2016,Q2,2,12,Product 2,Invoice,EMEA,SE,Company 128,11180.04,2,3,2,0,0
ORD-20162-01470,2016-06-20,2016,Q2,2,12,Product 1,Invoice,EMEA,UK,Company 24,16689.84,8,6,2,3,0
ORD-20162-01510,2016-06-20,2016,Q2,2,12,Product 1,Invoice,EMEA,UK,Company 77,13631.38,9,8,1,2,1
ORD-20162-01457,2016-06-20,2016,Q2,2,12,Product 1,Invoice,EMEA,UK,Company 132,26974.4,13,13,2,4,0
ORD-20162-01579,2016-06-21,2016,Q2,2,12,Product 2,Invoice,EMEA,NO,Company 99,11437.36,8,3,2,0,0
ORD-20162-01587,2016-06-22,2016,Q2,2,12,Product 2,Maintenance Renewal,EMEA,UK,Company 17,3763.81,0,1,0,0,0
ORD-20162-01500,2016-06-22,2016,Q2,2,12,Product 2,Invoice,EMEA,DE,Company 2,16064.26,11,10,0,1,0
ORD-20162-01456,2016-06-22,2016,Q2,2,12,Product 1,Invoice,EMEA,NO,Company 107,21474.45,10,13,3,4,0
ORD-20162-01490,2016-06-22,2016,Q2,2,12,Product 1,Maintenance Renewal,EMEA,DE,Company 70,11551.48,2,2,1,0,0
ORD-20162-01554,2016-06-23,2016,Q2,2,12,Product 1,Maintenance Renewal,EMEA,NO,Company 59,8394.34,2,2,1,0,0
ORD-20162-01495,2016-06-23,2016,Q2,2,12,Product 1,Invoice,EMEA,SP,Company 49,3239.15,3,1,0,2,1
ORD-20162-01560,2016-06-24,2016,Q2,2,13,Product 1,Invoice,EMEA,GR,Company 32,12745.34,6,3,1,0,1
ORD-20162-01555,2016-06-26,2016,Q2,2,13,Product 1,Invoice,EMEA,SE,Company 74,20060.26,11,10,2,4,1
ORD-20162-01502,2016-06-26,2016,Q2,2,13,Product 1,Invoice,EMEA,FR,Company 7,10022.58,3,2,1,2,0
ORD-20162-01527,2016-06-27,2016,Q2,2,13,Product 1,Invoice,North America,US,Company 18,36284.94,17,8,3,4,0
ORD-20162-01483,2016-06-27,2016,Q2,2,13,Product 1,Invoice,North America,US,Company 25,16108.11,10,4,0,3,1
ORD-20162-01488,2016-06-28,2016,Q2,2,13,Product 2,Maintenance Renewal,EMEA,UK,Company 88,3078.74,0,0,0,0,0
ORD-20162-01468,2016-06-29,2016,Q2,2,13,Product 1,Invoice,EMEA,UK,Company 127,27076.62,17,10,2,6,0
ORD-20162-01463,2016-06-29,2016,Q2,2,13,Product 2,Maintenance Renewal,EMEA,UK,Company 12,2680.75,0,0,1,0,1
ORD-20162-01506,2016-06-29,2016,Q2,2,13,Product 2,Invoice,EMEA,UK,Company 141,11517.06,1,6,1,1,0
ORD-20162-01533,2016-06-29,2016,Q2,2,13,Product 2,Invoice,EMEA,SE,Company 90,9849.28,5,5,2,3,0
ORD-20163-01637,2016-07-02,2016,Q3,3,1,Product 1,Maintenance Renewal,EMEA,UK,Company 132,12781.36,4,3,0,2,0
ORD-20163-01702,2016-07-02,2016,Q3,3,1,Product 2,Invoice,North America,US,Company 97,20428.46,7,15,0,4,0
ORD-20163-01618,2016-07-03,2016,Q3,3,1,Product 1,Invoice,EMEA,UK,Company 82,21690.96,9,9,1,5,1
ORD-20163-01605,2016-07-03,2016,Q3,3,1,Product 1,Invoice,EMEA,SE,Company 68,4803.12,1,0,0,0,1
ORD-20163-01622,2016-07-04,2016,Q3,3,1,Product 1,Invoice,EMEA,GR,Company 44,12410.45,7,2,1,4,1
ORD-20163-01684,2016-07-06,2016,Q3,3,1,Product 1,Invoice,EMEA,GR,Company 45,5617.04,4,2,1,4,0
ORD-20163-01600,2016-07-08,2016,Q3,3,2,Product 2,Invoice,EMEA,NO,Company 7,13223.14,4,7,1,5,1
ORD-20163-01604,2016-07-08,2016,Q3,3,2,Product 2,Maintenance Renewal,EMEA,UK,Company 67,6218.05,2,2,0,1,0
ORD-20163-01673,2016-07-08,2016,Q3,3,2,Product 1,Invoice,EMEA,SP,Company 105,12398.1,5,6,2,5,0
ORD-20163-01707,2016-07-11,2016,Q3,3,2,Product 1,Invoice,EMEA,UK,Company 33,25206.49,12,12,1,8,0
ORD-20163-01681,2016-07-11,2016,Q3,3,2,Product 2,Invoice,EMEA,SP,Company 121,10588.1,5,4,0,3,0
ORD-20163-01628,2016-07-14,2016,Q3,3,2,Product 2,Maintenance Renewal,EMEA,UK,Company 42,6848.13,3,1,0,0,0
ORD-20163-01620,2016-07-14,2016,Q3,3,2,Product 1,Maintenance Renewal,EMEA,NO,Company 95,4485.57,1,2,0,0,0
ORD-20163-01668,2016-07-15,2016,Q3,3,3,Product 1,Invoice,EMEA,NO,Company 36,11128.75,2,4,1,1,0
ORD-20163-01733,2016-07-15,2016,Q3,3,3,Product 2,Invoice,EMEA,UK,Company 81,13381.49,5,5,2,8,0
ORD-20163-01731,2016-07-16,2016,Q3,3,3,Product 2,Invoice,EMEA,SE,Company 73,9618.99,1,3,3,0,0
ORD-20163-01723,2016-07-16,2016,Q3,3,3,Product 1,Invoice,EMEA,UK,Company 51,12178.19,6,11,2,3,0
ORD-20163-01654,2016-07-17,2016,Q3,3,3,Product 1,Invoice,EMEA,SE,Company 35,13716.23,9,9,2,5,0
ORD-20163-01662,2016-07-18,2016,Q3,3,3,Product 1,Maintenance Renewal,EMEA,DE,Company 76,3754.56,2,1,0,1,1
ORD-20163-01674,2016-07-19,2016,Q3,3,3,Product 1,Invoice,North America,US,Company 120,19843.47,7,9,3,1,0
ORD-20163-01720,2016-07-19,2016,Q3,3,3,Product 1,Maintenance Renewal,EMEA,IT,Company 45,6405.22,4,1,0,1,0
ORD-20163-01597,2016-07-19,2016,Q3,3,3,Product 2,Invoice,EMEA,DE,Company 32,8013.36,4,5,0,1,1
ORD-20163-01717,2016-07-19,2016,Q3,3,3,Product 2,Maintenance Renewal,EMEA,UK,Company 17,6315.55,0,4,0,0,0
ORD-20163-01663,2016-07-20,2016,Q3,3,3,Product 1,Invoice,EMEA,GR,Company 65,6049.22,3,3,1,2,1
ORD-20163-01669,2016-07-21,2016,Q3,3,3,Product 1,Maintenance Renewal,North America,US,Company 7,12352.71,3,3,0,4,0
ORD-20163-01652,2016-07-22,2016,Q3,3,4,Product 2,Invoice,EMEA,DE,Company 101,10642.37,5,6,1,0,0
ORD-20163-01670,2016-07-23,2016,Q3,3,4,Product 1,Invoice,EMEA,UK,Company 145,21596.55,15,11,1,4,1
ORD-20163-01701,2016-07-23,2016,Q3,3,4,Product 1,Invoice,EMEA,NO,Company 105,9966.15,9,6,0,0,0
ORD-20163-01667,2016-07-26,2016,Q3,3,4,Product 2,Invoice,North America,US,Company 12,10285.89,2,7,0,3,0
ORD-20163-01672,2016-07-26,2016,Q3,3,4,Product 2,Maintenance Renewal,EMEA,UK,Company 14,6293.45,0,2,0,2,0
ORD-20163-01678,2016-07-28,2016,Q3,3,4,Product 1,Maintenance Renewal,EMEA,SE,Company 91,5537.41,0,0,2,2,0
ORD-20163-01608,2016-07-29,2016,Q3,3,5,Product 1,Maintenance Renewal,EMEA,UK,Company 53,8323.73,3,2,0,1,0
ORD-20163-01664,2016-07-29,2016,Q3,3,5,Product 1,Maintenance Renewal,EMEA,FR,Company 111,4649.08,2,2,0,0,0
ORD-20163-01718,2016-07-29,2016,Q3,3,5,Product 1,Invoice,North America,US,Company 96,21775.71,10,4,2,5,1
ORD-20163-01633,2016-07-29,2016,Q3,3,5,Product 2,Maintenance Renewal,EMEA,FR,Company 93,2815.5,0,0,0,0,0
ORD-20163-01636,2016-07-30,2016,Q3,3,5,Product 1,Invoice,EMEA,UK,Company 20,13173.91,9,6,1,2,0
ORD-20163-01634,2016-07-30,2016,Q3,3,5,Product 2,Maintenance Renewal,EMEA,FR,Company 62,3258.8,3,1,0,1,1
ORD-20163-01647,2016-07-31,2016,Q3,3,5,Product 2,Maintenance Renewal,North America,US,Company 127,1938.97,0,1,0,0,0
ORD-20163-01693,2016-07-31,2016,Q3,3,5,Product 1,Invoice,North America,US,Company 150,20392.16,10,10,1,3,1
ORD-20163-01714,2016-07-31,2016,Q3,3,5,Product 1,Maintenance Renewal,EMEA,FR,Company 61,7964.54,3,4,0,0,0
ORD-20163-01696,2016-07-31,2016,Q3,3,5,Product 1,Invoice,EMEA,NO,Company 148,13345.67,2,4,5,5,0
ORD-20163-01683,2016-08-01,2016,Q3,3,5,Product 1,Invoice,EMEA,NO,Company 113,29377.08,16,10,1,6,0
ORD-20163-01645,2016-08-02,2016,Q3,3,5,Product 1,Invoice,North America,US,Company 112,19567.36,13,6,0,4,0
ORD-20163-01694,2016-08-02,2016,Q3,3,5,Product 2,Invoice,North America,US,Company 65,10220.8,5,2,0,3,0
ORD-20163-01659,2016-08-02,2016,Q3,3,5,Product 1,Maintenance Renewal,EMEA,UK,Company 39,7133.21,2,2,0,2,0
ORD-20163-01665,2016-08-03,2016,Q3,3,5,Product 1,Maintenance Renewal,EMEA,UK,Company 87,11797.17,0,4,0,2,0
ORD-20163-01699,2016-08-03,2016,Q3,3,5,Product 2,Invoice,EMEA,NO,Company 94,15196.07,7,4,0,0,0
ORD-20163-01643,2016-08-04,2016,Q3,3,5,Product 1,Invoice,EMEA,SP,Company 105,7133.2,5,2,0,3,1
ORD-20163-01629,2016-08-04,2016,Q3,3,5,Product 2,Maintenance Renewal,EMEA,FR,Company 113,4066.27,1,0,0,0,0
